latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
31.177504,121.46255,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),rain (mm),snowfall (cm),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),boundary_layer_height (m)
2011-07-25T14:00,32.7,0.00,0.00,0.00,26.8,71,1002.9,17.9,150,725.00
2011-07-25T15:00,32.7,0.00,0.00,0.00,26.7,71,1002.3,19.7,145,670.00
2011-07-25T16:00,31.9,0.00,0.00,0.00,26.6,74,1002.5,21.0,145,555.00
2011-07-25T17:00,30.9,0.00,0.00,0.00,26.6,78,1002.4,22.6,149,525.00
2011-07-25T18:00,30.0,0.00,0.00,0.00,26.5,82,1001.8,18.7,142,410.00
2011-07-25T19:00,29.2,0.00,0.00,0.00,26.4,85,1002.4,18.2,146,350.00
2011-07-25T20:00,28.7,0.00,0.00,0.00,26.3,87,1003.3,20.3,147,365.00
2011-07-25T21:00,28.5,0.00,0.00,0.00,26.2,87,1003.8,21.1,153,410.00
2011-07-25T22:00,28.3,0.00,0.00,0.00,26.2,88,1003.8,20.9,159,415.00
2011-07-25T23:00,28.3,0.00,0.00,0.00,26.3,89,1003.6,19.8,164,410.00
2011-07-26T00:00,28.2,0.00,0.00,0.00,26.4,90,1003.4,20.3,163,430.00
2011-07-26T01:00,28.1,0.00,0.00,0.00,26.4,91,1003.2,19.4,165,415.00
2011-07-26T02:00,27.9,0.00,0.00,0.00,26.3,91,1003.0,18.1,167,380.00
2011-07-26T03:00,28.0,0.00,0.00,0.00,25.7,88,1003.0,18.1,167,365.00
2011-07-26T04:00,27.8,0.00,0.00,0.00,25.6,88,1002.9,18.1,167,360.00
2011-07-26T05:00,27.8,0.00,0.00,0.00,25.5,87,1003.5,18.4,169,360.00
2011-07-26T06:00,27.9,0.00,0.00,0.00,25.4,86,1004.3,14.1,177,290.00
2011-07-26T07:00,28.8,0.00,0.00,0.00,25.5,82,1004.3,15.6,173,335.00
2011-07-26T08:00,29.9,0.00,0.00,0.00,25.5,77,1004.5,16.9,179,415.00
2011-07-26T09:00,31.0,0.00,0.00,0.00,25.6,73,1004.5,16.3,188,475.00
2011-07-26T10:00,32.2,0.00,0.00,0.00,25.9,69,1004.5,15.0,190,535.00
2011-07-26T11:00,33.3,0.00,0.00,0.00,26.3,67,1004.3,13.8,187,600.00
2011-07-26T12:00,34.1,0.00,0.00,0.00,26.6,65,1004.2,13.3,180,695.00
2011-07-26T13:00,34.5,0.00,0.00,0.00,26.7,64,1003.6,13.8,171,785.00
2011-07-26T14:00,34.5,0.00,0.00,0.00,26.8,64,1003.2,15.0,163,735.00
2011-07-26T15:00,33.5,0.20,0.00,0.20,26.8,68,1002.9,15.7,164,440.00
2011-07-26T16:00,32.7,1.10,0.00,1.10,26.8,71,1002.9,15.5,162,475.00
2011-07-26T17:00,31.7,0.30,0.00,0.30,26.7,75,1002.8,17.9,155,460.00
2011-07-26T18:00,30.7,0.00,0.00,0.00,26.4,78,1002.5,14.8,154,430.00
2011-07-26T19:00,29.8,0.00,0.00,0.00,25.9,80,1003.4,15.3,161,385.00
2011-07-26T20:00,29.3,0.00,0.00,0.00,25.7,81,1003.9,17.9,161,370.00
2011-07-26T21:00,29.0,0.00,0.00,0.00,25.7,82,1004.2,20.1,165,425.00
2011-07-26T22:00,28.7,0.00,0.00,0.00,25.6,83,1004.4,21.5,171,455.00
2011-07-26T23:00,28.4,0.00,0.00,0.00,25.4,84,1004.7,21.7,174,455.00
2011-07-27T00:00,28.1,0.00,0.00,0.00,25.2,84,1004.5,21.3,176,480.00
2011-07-27T01:00,27.9,0.00,0.00,0.00,25.0,84,1004.8,20.9,179,535.00
2011-07-27T02:00,27.7,0.00,0.00,0.00,24.7,84,1004.5,22.0,177,560.00
2011-07-27T03:00,27.9,0.00,0.00,0.00,24.4,81,1004.1,24.0,172,585.00
2011-07-27T04:00,27.8,0.00,0.00,0.00,24.3,82,1004.1,24.7,172,605.00
2011-07-27T05:00,27.7,0.00,0.00,0.00,24.3,82,1004.4,23.9,174,625.00
2011-07-27T06:00,27.7,0.00,0.00,0.00,24.6,83,1005.3,19.1,183,595.00
2011-07-27T07:00,28.4,0.00,0.00,0.00,24.9,81,1005.8,18.8,184,635.00
2011-07-27T08:00,29.2,0.00,0.00,0.00,24.8,77,1006.1,22.0,185,685.00
2011-07-27T09:00,30.1,0.00,0.00,0.00,24.7,73,1006.4,24.5,184,735.00
2011-07-27T10:00,31.0,0.00,0.00,0.00,24.8,70,1006.6,25.2,183,800.00
2011-07-27T11:00,31.8,0.00,0.00,0.00,24.9,67,1006.7,25.6,182,870.00
2011-07-27T12:00,32.5,0.00,0.00,0.00,25.0,65,1006.4,26.3,181,950.00
2011-07-27T13:00,33.0,0.00,0.00,0.00,25.0,63,1005.6,25.9,179,1000.00
2011-07-27T14:00,33.1,0.00,0.00,0.00,25.0,63,1005.4,24.5,177,1020.00
2011-07-27T15:00,33.2,0.00,0.00,0.00,25.2,63,1004.8,24.0,172,975.00
2011-07-27T16:00,32.0,0.30,0.00,0.30,25.3,68,1004.7,24.7,167,785.00
2011-07-27T17:00,31.3,0.00,0.00,0.00,25.6,72,1004.7,22.3,162,725.00
2011-07-27T18:00,30.1,0.00,0.00,0.00,25.5,76,1004.3,21.8,158,515.00
2011-07-27T19:00,29.2,0.00,0.00,0.00,25.1,79,1004.9,24.0,161,535.00
2011-07-27T20:00,28.6,0.00,0.00,0.00,24.9,80,1005.3,24.2,162,530.00
2011-07-27T21:00,28.2,0.00,0.00,0.00,24.8,82,1005.7,26.3,163,565.00
2011-07-27T22:00,27.9,0.00,0.00,0.00,24.8,83,1005.7,29.0,166,630.00
2011-07-27T23:00,27.7,0.00,0.00,0.00,24.7,84,1005.8,29.2,171,695.00
2011-07-28T00:00,27.5,0.00,0.00,0.00,24.5,84,1005.6,28.2,174,725.00
2011-07-28T01:00,27.3,0.00,0.00,0.00,24.4,84,1005.4,26.4,175,745.00
2011-07-28T02:00,27.1,0.00,0.00,0.00,24.4,85,1005.5,25.3,175,775.00
2011-07-28T03:00,27.2,0.00,0.00,0.00,24.3,84,1005.8,24.5,176,800.00
2011-07-28T04:00,27.0,0.00,0.00,0.00,24.3,85,1005.7,23.8,177,805.00
2011-07-28T05:00,26.9,0.00,0.00,0.00,24.2,85,1006.2,21.6,179,765.00
2011-07-28T06:00,27.0,0.00,0.00,0.00,24.2,85,1006.7,17.3,181,680.00
2011-07-28T07:00,27.7,0.00,0.00,0.00,24.3,82,1007.1,17.3,179,700.00
2011-07-28T08:00,28.8,0.00,0.00,0.00,24.1,76,1007.4,19.1,182,725.00
2011-07-28T09:00,29.7,0.00,0.00,0.00,24.2,72,1007.8,19.8,182,745.00
2011-07-28T10:00,30.7,0.00,0.00,0.00,24.3,69,1007.9,20.5,180,785.00
2011-07-28T11:00,31.4,0.00,0.00,0.00,24.6,67,1007.5,21.3,176,845.00
2011-07-28T12:00,31.9,0.00,0.00,0.00,24.8,66,1007.1,22.2,172,900.00
2011-07-28T13:00,32.2,0.00,0.00,0.00,24.8,65,1006.3,22.5,167,935.00
2011-07-28T14:00,32.3,0.00,0.00,0.00,24.9,65,1006.0,22.8,164,905.00
2011-07-28T15:00,32.0,0.00,0.00,0.00,25.0,66,1005.3,22.3,162,820.00
2011-07-28T16:00,31.5,0.00,0.00,0.00,25.2,69,1005.1,21.1,160,700.00
2011-07-28T17:00,30.7,0.00,0.00,0.00,25.4,73,1004.8,20.5,156,585.00
2011-07-28T18:00,29.6,0.00,0.00,0.00,25.5,79,1004.8,17.4,150,490.00
2011-07-28T19:00,28.7,0.00,0.00,0.00,25.3,82,1005.1,18.5,151,430.00
2011-07-28T20:00,28.1,0.00,0.00,0.00,25.2,84,1005.6,20.9,153,455.00
2011-07-28T21:00,27.9,0.00,0.00,0.00,25.2,85,1006.3,21.3,158,480.00
2011-07-28T22:00,27.7,0.00,0.00,0.00,25.2,86,1006.5,21.9,163,505.00
2011-07-28T23:00,27.5,0.00,0.00,0.00,25.1,87,1006.7,22.2,167,525.00
2011-07-29T00:00,27.3,0.00,0.00,0.00,25.1,88,1006.4,22.0,170,540.00
2011-07-29T01:00,27.2,0.00,0.00,0.00,25.1,88,1006.0,21.4,172,560.00
2011-07-29T02:00,27.0,0.00,0.00,0.00,25.1,89,1005.8,20.6,176,565.00
2011-07-29T03:00,27.3,0.00,0.00,0.00,24.9,87,1005.5,19.1,178,565.00
2011-07-29T04:00,27.1,0.00,0.00,0.00,24.8,87,1005.4,17.6,180,570.00
2011-07-29T05:00,26.9,0.00,0.00,0.00,24.8,88,1005.4,15.8,180,560.00
2011-07-29T06:00,27.0,0.00,0.00,0.00,24.9,89,1005.5,13.0,178,460.00
2011-07-29T07:00,27.8,0.00,0.00,0.00,25.0,85,1005.2,14.2,173,515.00
2011-07-29T08:00,28.8,0.00,0.00,0.00,24.8,79,1005.5,16.2,176,570.00
2011-07-29T09:00,29.8,0.00,0.00,0.00,24.8,75,1005.6,16.6,176,640.00
2011-07-29T10:00,30.4,0.00,0.00,0.00,24.9,72,1005.4,17.0,176,730.00
2011-07-29T11:00,31.2,0.00,0.00,0.00,24.9,69,1005.1,17.7,174,800.00
2011-07-29T12:00,31.8,0.00,0.00,0.00,24.8,66,1005.1,18.5,172,895.00
2011-07-29T13:00,32.0,0.00,0.00,0.00,24.7,66,1004.3,19.1,168,950.00
2011-07-29T14:00,32.1,0.00,0.00,0.00,24.7,65,1003.9,19.8,164,970.00
2011-07-29T15:00,32.3,0.00,0.00,0.00,24.9,65,1003.4,20.9,159,885.00
2011-07-29T16:00,31.6,0.00,0.00,0.00,25.2,69,1002.9,21.9,155,740.00
2011-07-29T17:00,30.7,0.00,0.00,0.00,25.2,73,1002.7,22.2,153,610.00
2011-07-29T18:00,29.7,0.00,0.00,0.00,25.2,77,1002.8,18.8,151,535.00
2011-07-29T19:00,28.8,0.00,0.00,0.00,24.9,80,1003.1,19.8,153,490.00
2011-07-29T20:00,28.3,0.00,0.00,0.00,24.9,82,1003.4,21.1,155,490.00
2011-07-29T21:00,28.0,0.00,0.00,0.00,25.0,84,1003.9,21.7,161,530.00
2011-07-29T22:00,27.8,0.00,0.00,0.00,25.0,85,1004.3,21.1,166,550.00
2011-07-29T23:00,27.5,0.00,0.00,0.00,25.0,86,1004.6,20.6,168,545.00
2011-07-30T00:00,27.4,0.00,0.00,0.00,25.0,87,1004.3,19.8,168,530.00
2011-07-30T01:00,27.1,0.00,0.00,0.00,25.0,89,1003.7,19.1,169,510.00
2011-07-30T02:00,26.9,0.00,0.00,0.00,25.1,90,1003.4,18.9,171,510.00
2011-07-30T03:00,27.2,0.00,0.00,0.00,24.9,87,1003.0,17.8,173,485.00
2011-07-30T04:00,27.0,0.00,0.00,0.00,24.9,89,1002.5,15.9,175,455.00
2011-07-30T05:00,26.8,0.00,0.00,0.00,25.0,90,1002.7,15.2,173,425.00
2011-07-30T06:00,26.9,0.00,0.00,0.00,25.1,90,1002.5,14.8,166,390.00
2011-07-30T07:00,27.9,0.00,0.00,0.00,25.2,86,1002.9,16.7,166,425.00
2011-07-30T08:00,29.0,0.00,0.00,0.00,25.2,80,1002.5,16.8,171,470.00
2011-07-30T09:00,30.1,0.00,0.00,0.00,25.2,75,1002.3,16.3,174,545.00
2011-07-30T10:00,31.1,0.00,0.00,0.00,25.3,71,1002.1,16.3,175,650.00
2011-07-30T11:00,32.0,0.00,0.00,0.00,25.3,68,1002.3,15.6,173,755.00
2011-07-30T12:00,32.7,0.00,0.00,0.00,25.2,65,1002.1,14.3,170,840.00
2011-07-30T13:00,33.0,0.00,0.00,0.00,25.1,63,1001.5,13.6,168,935.00
2011-07-30T14:00,33.3,0.00,0.00,0.00,25.0,62,1001.2,13.3,167,910.00
2011-07-30T15:00,33.4,0.00,0.00,0.00,25.0,62,1000.7,13.1,164,815.00
2011-07-30T16:00,32.7,0.00,0.00,0.00,25.4,65,1000.4,13.6,158,525.00
2011-07-30T17:00,32.0,0.00,0.00,0.00,25.9,70,1000.2,14.8,151,415.00
2011-07-30T18:00,30.9,0.00,0.00,0.00,26.1,76,1000.5,15.1,147,315.00
2011-07-30T19:00,29.6,0.00,0.00,0.00,26.1,81,1001.5,12.4,158,250.00
2011-07-30T20:00,29.1,0.00,0.00,0.00,26.1,84,1001.6,12.2,166,240.00
2011-07-30T21:00,28.8,0.00,0.00,0.00,26.2,86,1001.9,12.2,166,230.00
2011-07-30T22:00,28.5,0.00,0.00,0.00,26.3,88,1002.1,11.4,169,215.00
2011-07-30T23:00,28.2,0.00,0.00,0.00,26.4,90,1002.1,11.3,171,205.00
2011-07-31T00:00,28.0,0.00,0.00,0.00,26.4,91,1002.0,11.3,171,200.00
2011-07-31T01:00,27.8,0.00,0.00,0.00,26.4,92,1001.8,10.9,172,185.00
2011-07-31T02:00,27.7,0.00,0.00,0.00,26.3,92,1001.6,10.1,178,170.00
2011-07-31T03:00,27.8,0.00,0.00,0.00,26.4,92,1001.6,8.6,182,145.00
2011-07-31T04:00,27.6,0.00,0.00,0.00,26.4,93,1001.4,7.0,192,115.00
2011-07-31T05:00,27.2,0.00,0.00,0.00,26.4,95,1001.8,5.1,219,85.00
2011-07-31T06:00,27.4,0.00,0.00,0.00,26.6,96,1002.3,5.3,242,90.00
2011-07-31T07:00,29.3,0.00,0.00,0.00,26.8,86,1002.5,4.3,265,185.00
2011-07-31T08:00,30.6,0.00,0.00,0.00,26.5,79,1002.6,4.7,302,310.00
2011-07-31T09:00,31.7,0.00,0.00,0.00,26.3,73,1002.8,6.0,327,535.00
2011-07-31T10:00,32.8,0.00,0.00,0.00,26.1,68,1002.6,7.1,330,815.00
2011-07-31T11:00,33.6,0.00,0.00,0.00,26.0,65,1002.5,7.5,325,1090.00
2011-07-31T12:00,34.1,0.00,0.00,0.00,26.1,63,1002.4,6.7,324,1280.00
2011-07-31T13:00,34.3,0.70,0.00,0.70,25.6,61,1001.8,5.0,339,1460.00
2011-07-31T14:00,32.3,1.70,0.00,1.70,25.9,69,1001.6,3.3,13,1180.00
2011-07-31T15:00,32.2,2.00,0.00,2.00,25.8,69,1002.1,9.2,11,540.00
2011-07-31T16:00,30.2,1.10,0.00,1.10,25.7,77,1002.1,8.0,5,485.00
2011-07-31T17:00,29.5,0.30,0.00,0.30,25.7,80,1002.0,6.9,39,415.00
2011-07-31T18:00,29.1,0.00,0.00,0.00,25.7,82,1002.8,8.7,48,370.00
2011-07-31T19:00,28.5,0.00,0.00,0.00,26.0,86,1002.8,8.2,41,295.00
2011-07-31T20:00,28.0,0.00,0.00,0.00,26.1,90,1003.3,9.2,42,255.00
2011-07-31T21:00,27.6,0.00,0.00,0.00,26.1,92,1004.0,9.8,36,260.00
2011-07-31T22:00,27.2,0.00,0.00,0.00,26.0,93,1004.0,9.5,37,260.00
2011-07-31T23:00,26.9,0.00,0.00,0.00,26.0,95,1004.6,8.4,40,255.00
2011-08-01T00:00,26.7,0.00,0.00,0.00,25.9,95,1004.4,7.9,43,245.00
2011-08-01T01:00,26.5,0.00,0.00,0.00,25.8,96,1004.2,7.7,49,235.00
2011-08-01T02:00,26.4,0.00,0.00,0.00,25.7,96,1003.9,8.7,52,250.00
2011-08-01T03:00,26.1,0.00,0.00,0.00,25.3,96,1003.6,9.4,50,260.00
2011-08-01T04:00,26.0,0.00,0.00,0.00,25.2,96,1003.7,9.7,48,270.00
2011-08-01T05:00,25.9,0.00,0.00,0.00,25.1,95,1003.8,9.7,48,275.00
2011-08-01T06:00,26.0,0.00,0.00,0.00,25.0,95,1004.1,10.2,48,320.00
2011-08-01T07:00,26.4,0.00,0.00,0.00,25.0,92,1004.4,11.0,52,345.00
2011-08-01T08:00,27.2,0.00,0.00,0.00,24.8,87,1004.8,11.0,52,425.00
2011-08-01T09:00,28.2,0.00,0.00,0.00,24.9,82,1005.0,9.7,51,585.00
2011-08-01T10:00,29.3,0.00,0.00,0.00,25.1,78,1005.1,9.3,54,445.00
2011-08-01T11:00,29.9,0.00,0.00,0.00,25.3,76,1005.1,9.2,59,740.00
2011-08-01T12:00,30.4,0.00,0.00,0.00,25.5,75,1004.9,9.5,65,640.00
2011-08-01T13:00,30.8,0.00,0.00,0.00,25.7,74,1004.5,10.2,72,810.00
2011-08-01T14:00,30.7,0.00,0.00,0.00,25.7,75,1003.9,10.8,75,825.00
2011-08-01T15:00,31.0,0.00,0.00,0.00,25.3,72,1003.9,12.3,75,645.00
2011-08-01T16:00,30.1,0.20,0.00,0.20,25.2,75,1003.5,14.4,77,570.00
2011-08-01T17:00,29.5,0.10,0.00,0.10,25.2,78,1003.9,13.0,84,505.00
2011-08-01T18:00,28.6,0.00,0.00,0.00,25.3,82,1004.6,12.6,77,405.00
2011-08-01T19:00,27.8,0.00,0.00,0.00,25.4,87,1005.0,12.7,75,380.00
2011-08-01T20:00,27.4,0.00,0.00,0.00,25.4,89,1005.5,11.6,74,365.00
2011-08-01T21:00,27.2,0.00,0.00,0.00,25.4,90,1005.7,11.2,75,340.00
2011-08-01T22:00,27.1,0.00,0.00,0.00,25.5,91,1005.6,10.9,81,315.00
2011-08-01T23:00,27.1,0.00,0.00,0.00,25.5,91,1005.6,10.5,84,320.00
2011-08-02T00:00,27.1,0.00,0.00,0.00,25.5,91,1005.6,10.8,90,310.00
2011-08-02T01:00,27.0,0.00,0.00,0.00,25.5,92,1005.2,11.6,95,315.00
2011-08-02T02:00,26.9,0.00,0.00,0.00,25.5,92,1005.1,12.1,107,325.00
2011-08-02T03:00,26.7,0.00,0.00,0.00,25.4,92,1005.0,12.1,117,335.00
2011-08-02T04:00,26.7,0.00,0.00,0.00,25.3,92,1004.9,11.5,122,325.00
2011-08-02T05:00,26.6,0.00,0.00,0.00,25.3,93,1005.0,11.4,125,335.00
2011-08-02T06:00,26.8,0.00,0.00,0.00,25.3,92,1005.4,9.1,124,300.00
2011-08-02T07:00,27.8,0.00,0.00,0.00,25.1,85,1005.3,11.5,131,380.00
2011-08-02T08:00,28.9,0.00,0.00,0.00,24.5,77,1005.5,12.3,140,445.00
2011-08-02T09:00,29.7,0.00,0.00,0.00,24.2,72,1005.6,12.9,144,560.00
2011-08-02T10:00,30.6,0.00,0.00,0.00,24.0,68,1005.5,13.6,143,660.00
2011-08-02T11:00,31.3,0.00,0.00,0.00,23.9,65,1005.3,13.9,143,755.00
2011-08-02T12:00,31.4,0.00,0.00,0.00,24.1,65,1005.1,14.3,141,810.00
2011-08-02T13:00,31.8,0.00,0.00,0.00,24.1,64,1004.6,15.1,140,830.00
2011-08-02T14:00,31.8,0.00,0.00,0.00,24.2,64,1004.3,16.3,139,770.00
2011-08-02T15:00,31.8,0.00,0.00,0.00,24.3,65,1003.8,17.6,136,730.00
2011-08-02T16:00,31.2,0.00,0.00,0.00,24.6,68,1003.6,18.8,135,665.00
2011-08-02T17:00,30.3,0.00,0.00,0.00,24.9,73,1003.2,20.9,134,615.00
2011-08-02T18:00,29.2,0.00,0.00,0.00,25.1,78,1003.5,17.3,135,565.00
2011-08-02T19:00,28.3,0.00,0.00,0.00,25.0,82,1004.1,17.8,138,505.00
2011-08-02T20:00,27.9,0.00,0.00,0.00,25.0,84,1004.7,19.1,139,515.00
2011-08-02T21:00,27.7,0.00,0.00,0.00,25.0,85,1005.1,19.6,144,550.00
2011-08-02T22:00,27.5,0.00,0.00,0.00,25.0,86,1005.6,19.8,147,575.00
2011-08-02T23:00,27.4,0.00,0.00,0.00,25.0,87,1005.3,21.1,147,610.00
2011-08-03T00:00,27.3,0.00,0.00,0.00,25.0,88,1004.8,21.3,150,630.00
2011-08-03T01:00,27.2,0.00,0.00,0.00,25.0,88,1004.7,19.8,153,620.00
2011-08-03T02:00,27.1,0.00,0.00,0.00,24.9,88,1004.6,19.3,153,590.00
2011-08-03T03:00,27.1,0.00,0.00,0.00,24.8,88,1004.4,19.3,153,570.00
2011-08-03T04:00,26.9,0.00,0.00,0.00,24.8,88,1004.3,18.8,154,550.00
2011-08-03T05:00,26.8,0.00,0.00,0.00,24.8,89,1004.3,18.7,152,520.00
2011-08-03T06:00,27.0,0.00,0.00,0.00,24.9,88,1004.2,17.6,154,490.00
2011-08-03T07:00,27.9,0.00,0.00,0.00,24.7,83,1004.6,19.3,159,530.00
2011-08-03T08:00,28.8,0.00,0.00,0.00,24.3,76,1004.1,20.8,162,585.00
2011-08-03T09:00,30.0,0.00,0.00,0.00,23.8,70,1004.0,20.1,165,655.00
2011-08-03T10:00,31.0,0.00,0.00,0.00,23.6,65,1003.8,17.4,167,725.00
2011-08-03T11:00,31.7,0.00,0.00,0.00,23.6,62,1003.7,15.4,164,730.00
2011-08-03T12:00,32.1,0.00,0.00,0.00,23.7,61,1002.8,17.4,162,830.00
2011-08-03T13:00,32.3,0.00,0.00,0.00,23.8,61,1002.5,16.9,160,895.00
2011-08-03T14:00,31.8,0.20,0.00,0.20,23.9,63,1002.5,12.6,167,690.00
2011-08-03T15:00,30.2,1.10,0.00,1.10,24.5,71,1002.5,5.1,172,470.00
2011-08-03T16:00,29.8,0.00,0.00,0.00,24.8,75,1002.2,5.4,138,375.00
2011-08-03T17:00,29.7,0.00,0.00,0.00,24.8,75,1001.8,10.5,149,435.00
2011-08-03T18:00,29.2,0.00,0.00,0.00,24.9,78,1002.6,9.8,152,390.00
2011-08-03T19:00,28.5,0.00,0.00,0.00,25.0,82,1003.0,9.4,157,305.00
2011-08-03T20:00,28.0,0.00,0.00,0.00,25.1,84,1003.0,10.1,153,285.00
2011-08-03T21:00,27.7,0.00,0.00,0.00,25.1,86,1002.9,10.5,153,270.00
2011-08-03T22:00,27.5,0.00,0.00,0.00,25.1,87,1003.2,11.0,157,285.00
2011-08-03T23:00,27.4,0.00,0.00,0.00,25.1,87,1003.3,11.0,157,305.00
2011-08-04T00:00,27.3,0.00,0.00,0.00,25.2,88,1003.1,10.4,160,325.00
2011-08-04T01:00,27.1,0.00,0.00,0.00,25.2,89,1003.0,9.5,169,315.00
2011-08-04T02:00,26.9,0.00,0.00,0.00,25.3,91,1002.8,7.2,177,285.00
2011-08-04T03:00,26.8,0.00,0.00,0.00,25.3,92,1002.4,6.8,162,255.00
2011-08-04T04:00,26.6,0.00,0.00,0.00,25.4,93,1002.4,6.1,152,255.00
2011-08-04T05:00,26.3,0.00,0.00,0.00,25.4,95,1002.5,6.4,142,270.00
2011-08-04T06:00,26.5,0.70,0.00,0.70,25.4,93,1003.4,5.8,158,260.00
2011-08-04T07:00,27.3,0.60,0.00,0.60,25.2,88,1003.2,5.6,153,310.00
2011-08-04T08:00,28.2,0.00,0.00,0.00,24.8,82,1003.6,4.3,156,375.00
2011-08-04T09:00,28.9,0.00,0.00,0.00,24.5,77,1003.7,2.8,140,485.00
2011-08-04T10:00,29.7,0.00,0.00,0.00,24.0,72,1003.8,4.4,81,570.00
2011-08-04T11:00,30.7,0.00,0.00,0.00,23.7,66,1003.0,7.6,90,650.00
2011-08-04T12:00,31.1,0.00,0.00,0.00,23.6,64,1002.9,10.1,96,820.00
2011-08-04T13:00,31.5,0.00,0.00,0.00,23.6,63,1002.4,11.3,97,900.00
2011-08-04T14:00,31.4,0.20,0.00,0.20,23.6,64,1002.2,11.9,95,885.00
2011-08-04T15:00,30.7,0.40,0.00,0.40,23.8,67,1002.3,13.7,92,600.00
2011-08-04T16:00,30.2,0.30,0.00,0.30,24.3,71,1002.1,13.7,88,570.00
2011-08-04T17:00,29.7,0.00,0.00,0.00,24.7,74,1002.6,12.6,90,520.00
2011-08-04T18:00,29.0,0.00,0.00,0.00,25.1,79,1003.1,11.3,97,485.00
2011-08-04T19:00,28.3,0.00,0.00,0.00,25.4,84,1003.4,11.7,101,450.00
2011-08-04T20:00,27.8,0.00,0.00,0.00,25.5,87,1003.2,11.5,104,465.00
2011-08-04T21:00,27.6,0.00,0.00,0.00,25.5,88,1003.5,9.4,108,420.00
2011-08-04T22:00,27.4,0.00,0.00,0.00,25.5,89,1003.5,7.9,106,365.00
2011-08-04T23:00,27.1,0.00,0.00,0.00,25.5,91,1003.4,8.8,102,355.00
2011-08-05T00:00,26.9,0.00,0.00,0.00,25.4,92,1003.2,11.0,101,375.00
2011-08-05T01:00,26.6,0.00,0.00,0.00,25.3,93,1002.9,9.7,94,370.00
2011-08-05T02:00,26.7,0.00,0.00,0.00,25.3,92,1002.3,9.4,92,360.00
2011-08-05T03:00,26.4,0.00,0.00,0.00,25.2,93,1002.1,10.8,90,420.00
2011-08-05T04:00,26.5,0.00,0.00,0.00,25.1,92,1002.4,11.2,86,430.00
2011-08-05T05:00,26.4,0.00,0.00,0.00,25.1,92,1002.3,9.2,69,385.00
2011-08-05T06:00,26.6,0.00,0.00,0.00,25.2,92,1003.3,10.2,58,465.00
2011-08-05T07:00,27.7,0.00,0.00,0.00,25.0,85,1003.0,13.5,61,725.00
2011-08-05T08:00,28.7,0.00,0.00,0.00,24.6,79,1003.1,18.6,68,950.00
2011-08-05T09:00,29.4,0.10,0.00,0.10,24.4,75,1003.1,19.7,66,1015.00
2011-08-05T10:00,30.0,0.00,0.00,0.00,24.5,72,1003.2,20.7,67,1035.00
2011-08-05T11:00,30.2,0.00,0.00,0.00,24.4,71,1002.8,22.7,70,1020.00
2011-08-05T12:00,30.8,0.10,0.00,0.10,24.4,69,1002.3,22.5,68,970.00
2011-08-05T13:00,30.8,0.10,0.00,0.10,24.3,68,1002.0,21.9,65,970.00
2011-08-05T14:00,30.6,0.40,0.00,0.40,24.1,68,1001.6,22.7,67,1005.00
2011-08-05T15:00,30.9,0.50,0.00,0.50,23.5,65,1001.3,22.7,67,915.00
2011-08-05T16:00,30.3,0.10,0.00,0.10,24.0,69,1001.1,22.9,68,900.00
2011-08-05T17:00,29.4,0.40,0.00,0.40,24.1,73,1001.1,22.1,68,860.00
2011-08-05T18:00,28.8,0.10,0.00,0.10,24.5,77,1001.6,15.8,66,585.00
2011-08-05T19:00,28.2,0.00,0.00,0.00,24.7,81,1001.5,15.1,65,635.00
2011-08-05T20:00,27.8,0.00,0.00,0.00,24.8,84,1001.6,15.1,65,700.00
2011-08-05T21:00,27.5,0.10,0.00,0.10,24.7,85,1001.9,14.7,62,755.00
2011-08-05T22:00,27.6,0.00,0.00,0.00,24.7,84,1001.8,14.5,55,720.00
2011-08-05T23:00,27.5,0.00,0.00,0.00,24.7,85,1001.3,15.4,53,695.00
2011-08-06T00:00,27.3,0.00,0.00,0.00,24.8,86,1000.8,16.8,55,690.00
2011-08-06T01:00,27.1,0.00,0.00,0.00,24.9,88,1000.3,17.9,56,720.00
2011-08-06T02:00,27.0,0.00,0.00,0.00,24.9,88,999.7,17.9,52,700.00
2011-08-06T03:00,26.9,0.00,0.00,0.00,24.6,88,998.7,16.6,42,660.00
2011-08-06T04:00,26.8,0.00,0.00,0.00,24.6,88,998.6,17.9,40,690.00
2011-08-06T05:00,26.7,0.00,0.00,0.00,24.5,88,999.1,19.9,42,725.00
2011-08-06T06:00,26.8,0.00,0.00,0.00,24.6,88,999.4,18.6,41,755.00
2011-08-06T07:00,27.6,0.00,0.00,0.00,24.8,85,999.5,20.0,39,845.00
2011-08-06T08:00,28.5,0.00,0.00,0.00,24.8,80,999.6,23.1,39,935.00
2011-08-06T09:00,29.4,0.10,0.00,0.10,24.7,76,999.1,26.7,43,1060.00
2011-08-06T10:00,30.0,0.30,0.00,0.30,24.7,73,998.7,29.0,46,1140.00
2011-08-06T11:00,30.3,0.20,0.00,0.20,24.8,73,998.2,28.8,42,1120.00
2011-08-06T12:00,30.7,0.20,0.00,0.20,24.9,71,997.9,29.9,40,1195.00
2011-08-06T13:00,30.7,0.40,0.00,0.40,25.0,71,997.2,31.3,43,1285.00
